,company_name,title,salary,applies,job_count,min_salary,med_salary,max_salary
1239,EdgeLink, Infor CloudSuite ERP System Analyst ,11250,28.0,1,11250,11250,11250
1240,Jackalyptic Games,Lead Game Designer,11250,21.0,1,11250,11250,11250
1241,Lyft,"Data Analyst, Real-Time Supply Management (Hybrid)",11250,347.0,2,11250,11250,14250
1242,"Nexstar Media Group, Inc.","NewsNation Senior Producer, NYC",11250,7.0,1,11250,11250,11250
1243,Nusens USA,Site Supervisor,11250,10.0,1,11250,11250,11250
1244,Prosum,Senior Network Engineer (Lawfirm),11250,3.0,5,11,11250,12083
1245,Ropers Majeski PC,Litigation Associate (Attorney),11250,,2,11250,11250,13333
1246,State Street Global Advisors,"Transformation Office Project Manager, State Street Global Advisors, AVP, Hybrid",11250,6.0,1,11250,11250,11250
1247,Storm4,Senior Mechanical Engineer,11250,30.0,1,11250,11250,11250
1248,TFA,Financial Professional,11250,8.0,1,11250,11250,11250
1249,Ubisoft,Senior Gameplay Animator - XDefiant,11250,3.0,1,11250,11250,11250
1250,Mission Staffing,Research And Administrative Assistant (Hedge Fund),11250,65.0,8,6250,10833,16666
1251,"Career Moves, LLC",Manager Internal Audit,11250,8.0,3,7916,9166,11250
1252,Vaco,Senior Security Engineer,11250,24.0,13,4640,9166,11250
1253,Robert Half,Business Intelligence Lead,11250,77.0,50,1458,8750,15208
1254,Robert Half,Leave Manager,11250,11.0,50,1458,8750,15208
1255,Kastel Staffing Group,"Manager, Benefits Planning & Analysis",11250,2.0,2,8333,8333,11250
1256,NYC Health + Hospitals,Assistant Director of Risk Management,11250,25.0,2,8000,8000,11250
1257,TriSource,Controller,11250,3.0,2,7250,7250,11250
1258,Phreesia,"Senior Product Manager, Data Products",11250,54.0,2,7083,7083,11250
1259,Merrick & Company,Senior Electrical Engineer,11250,,14,6041,6666,12083
1260,The Mom Project,Digital Assurance & Transparency - Sustainability Trust - Manager,11250,2.0,60,1750,5958,16250
1261,The Mom Project,Digital Assurance & Transparency - Sustainability Trust - Manager,11250,,60,1750,5958,16250
1262,Umpqua Bank,"HOA Banking Team Leads, Relationship Managers, and Client Solutions Managers - Southern California",11250,,5,3840,5462,11250
1263,Umpqua Bank,"HOA Banking Team Leads, Relationship Managers, and Client Solutions Managers - Arizona",11250,1.0,5,3840,5462,11250
1264,Donovan & Watkins,Plant Controller,11250,8.0,2,4583,4583,11250
1265,Verizon,Channel Management Consultant,11250,4.0,75,4125,4125,16041
1266,Verizon,Channel Management Consultant,11250,4.0,75,4125,4125,16041
1267,Verizon,Channel Management Consultant,11250,2.0,75,4125,4125,16041
1268,Verizon,Channel Management Consultant,11250,4.0,75,4125,4125,16041
1269,Invitation Homes,"Manager, Salesforce Platform",11234,,20,3520,11234,11234
1270,Invitation Homes,"Manager, Salesforce Platform",11234,,20,3520,11234,11234
1271,Invitation Homes,"Manager, Salesforce Platform",11234,,20,3520,11234,11234
1272,Invitation Homes,"Manager, Salesforce Platform",11234,,20,3520,11234,11234
1273,Invitation Homes,Data Engineer IV,11234,9.0,20,3520,11234,11234
1274,Invitation Homes,"Manager, Salesforce Platform",11234,,20,3520,11234,11234
1275,Invitation Homes,"Engineer IV, Software Integrations",11234,,20,3520,11234,11234
1276,Invitation Homes,"Engineer IV, Software Integrations",11234,,20,3520,11234,11234
1277,Invitation Homes,"Engineer IV, Software Integrations",11234,,20,3520,11234,11234
1278,Invitation Homes,"Engineer IV, Software Integrations",11234,1.0,20,3520,11234,11234
1279,Invitation Homes,"Engineer IV, Software Integrations",11234,2.0,20,3520,11234,11234
1280,Invitation Homes,"Engineer IV, Software Integrations",11234,,20,3520,11234,11234
1281,Invitation Homes,"Engineer IV, Software Integrations",11234,3.0,20,3520,11234,11234
1282,Invitation Homes,"Engineer IV, Software Integrations",11234,,20,3520,11234,11234
1283,Invitation Homes,"Engineer IV, Software Integrations",11234,,20,3520,11234,11234
1284,Invitation Homes,"Engineer IV, Software Integrations",11234,,20,3520,11234,11234
1285,Invitation Homes,"Engineer IV, Software Integrations",11234,1.0,20,3520,11234,11234
1286,Invitation Homes,"Manager, Salesforce Platform",11234,,20,3520,11234,11234
1287,Google,"Enterprise Field Sales Representative, Google Cloud",11208,28.0,93,7000,15250,22416
1288,Colgate-Palmolive,Procurement Packaging Manager,11208,16.0,2,11208,11208,11535
1289,ADHD Online,Telemedicine Physician - Ohio,11200,2.0,1,11200,11200,11200
1290,Aequor Information Technologies Pvt. Ltd.,Research Scientist,11200,10.0,1,11200,11200,11200
1291,Restore Wellness - Outpatient Therapy,Physical Therapist,11200,1.0,1,11200,11200,11200
1292,Synergy Interactive,Lead Visual Designer,11200,196.0,1,11200,11200,11200
1293,"York Solutions, LLC",TechOps/SysOps Consultant,11200,60.0,1,11200,11200,11200
1294,Eliassen Group,Treasury ALM Analyst,11200,14.0,2,11040,11040,11200
1295,"Pyramid Consulting, Inc",Angular Software Engineer,11200,293.0,4,7500,9920,11200
1296,"Pyramid Consulting, Inc",Actimize Architect,11200,1.0,4,7500,9920,11200
1297,Akkodis,Data Analyst,11200,100.0,24,2880,8160,15520
1298,Onward Search,Software Engineer [72302],11200,66.0,3,7083,7680,11200
1299,Insight Global,IT Project Manager (Application Development),11200,47.0,83,1,7041,17600
1300,Insight Global,IT Project Manager (Application Development),11200,,83,1,7041,17600
1301,Insight Global,Data Steward,11200,,83,1,7041,17600
1302,Insight Global,SailPoint engineer  ,11200,48.0,83,1,7041,17600
1303,Insight Global,Manager of Retail IT Development ,11200,,83,1,7041,17600
1304,Apex Systems,Oracle Database Developer,11200,53.0,23,2720,6240,11200
1305,Apex Systems,Project Manager Scrum Master,11200,119.0,23,2720,6240,11200
1306,Ledgent,Senior Accounting Manager Consultant - Non-Profit!,11200,5.0,6,3640,4480,14583
1307,Compunnel Inc.,BI Publisher (w/ PowerApps & PowerAutomate),11200,10.0,6,1,3360,12320
1308,AVANGRID,Senior Manager - PMO Planning & Coordin,11177,1.0,4,11177,11177,11177
1309,AVANGRID,Senior Manager - PMO Planning & Coordin,11177,,4,11177,11177,11177
1310,AVANGRID,Senior Manager - PMO Planning & Coordin,11177,2.0,4,11177,11177,11177
1311,AVANGRID,Senior Manager - PMO Planning & Coordin,11177,1.0,4,11177,11177,11177
1312,GE Digital,Software Engineer (Electrical Power Systems Software Engineer) (multiple position),11173,21.0,2,7908,7908,11173
1313,Booz Allen Hamilton,Embedded Software Engineer,11158,,67,4762,9962,16508
1314,Booz Allen Hamilton,Software Engineer,11158,5.0,67,4762,9962,16508
1315,Booz Allen Hamilton,"Database and System Administrator, Senior",11158,2.0,67,4762,9962,16508
1316,Booz Allen Hamilton,Information Security Manager,11158,,67,4762,9962,16508
1317,Booz Allen Hamilton,Knowledge Manager,11158,,67,4762,9962,16508
1318,Booz Allen Hamilton,Persistent Cyber Training Environment Support Technician,11158,,67,4762,9962,16508
1319,Booz Allen Hamilton,"System Engineer, Senior",11158,,67,4762,9962,16508
1320,Booz Allen Hamilton,"Cyberspace Joint Operations Planner, Senior",11158,,67,4762,9962,16508
1321,Booz Allen Hamilton,Astrodynamics Engineer,11158,1.0,67,4762,9962,16508
1322,Booz Allen Hamilton,Cyber Threat Intelligence Analyst,11158,1.0,67,4762,9962,16508
1323,Booz Allen Hamilton,Marketing Operations Lead,11158,5.0,67,4762,9962,16508
1324,Booz Allen Hamilton,"Operations Research Analyst, Senior",11158,,67,4762,9962,16508
1325,Booz Allen Hamilton,Systems Engineering Process Lead,11158,,67,4762,9962,16508
1326,Booz Allen Hamilton,Marketing Operations Lead,11158,7.0,67,4762,9962,16508
1327,Booz Allen Hamilton,Mechanical Engineer,11158,5.0,67,4762,9962,16508
1328,Booz Allen Hamilton,"Cloud Computing Applications Architect, Senior",11158,,67,4762,9962,16508
1329,Booz Allen Hamilton,Dynamics 365 Developer,11158,,67,4762,9962,16508
1330,Booz Allen Hamilton,Industrial Base Outreach Analyst,11158,,67,4762,9962,16508
1331,Booz Allen Hamilton,Software and Systems Engineer,11158,4.0,67,4762,9962,16508
1332,Indegene,Technical Architect,11138,9.0,1,11138,11138,11138
1333,Amazon Games,"Marketing Project Manager, Amazon Games Marketing",11120,59.0,1,11120,11120,11120
1334,Office of the New York State Attorney General,Litigation Attorney (3587),11111,1.0,1,11111,11111,11111
1335,UKG,ERM Business Value Consultant,11095,2.0,1,11095,11095,11095
1336,Meta,Controls Subject Matter Expert,11083,3.0,5,11083,13125,17249
1337,IBM,Project Manager - Maximo,11083,,16,8166,11083,15041
1338,IBM,Project Manager - Maximo,11083,,16,8166,11083,15041
1339,IBM,Project Manager - Maximo,11083,,16,8166,11083,15041
1340,IBM,Project Manager - Maximo,11083,,16,8166,11083,15041
1341,SAIC,Principal Operations Integration Engineer,11083,,1,11083,11083,11083
1342,Applied Materials,"Manager, Customer Engineer lV - (M4)",11083,1.0,15,4960,5280,19000
1343,Applied Materials,Finance Manager - (M4),11083,7.0,15,4960,5280,19000
1344,Blueprint Intergovernmental Agency,"Deputy Director, Business Vitality and Intelligence",11075,1.0,1,11075,11075,11075
1345,City and County of San Francisco - Human Services Agency,Information Technology Operations Support Manager,11059,19.0,1,11059,11059,11059
1346,AstraWorks,Scheduler,11041,93.0,1,11041,11041,11041
1347,Complete Staffing Solutions,Sr. Intake and Conflicts Attorney,11041,1.0,1,11041,11041,11041
1348,"Multi Media, LLC",Product Data Analyst,11041,157.0,2,11041,11041,14583
1349,"Network ESC A Division of Network Temps, Inc.",Architect,11041,14.0,1,11041,11041,11041
1350,Pacific Coast Companies Inc,Senior Project Manager,11041,27.0,1,11041,11041,11041
1351,PeerSource,Director of FP&A,11041,13.0,1,11041,11041,11041
1352,Phillips Spallas & Angstadt LLP,Associate Attorney,11041,6.0,3,10416,11041,12083
1353,Franklin Fitch,Senior Financial Business Intelligence Analyst,11041,53.0,2,10208,10208,11041
1354,Piper Companies,Senior NodeJS Developer,11041,,10,4166,9791,13333
1355,Piper Companies,SharePoint Developer - Long-term Opportunity,11041,,10,4166,9791,13333
1356,"Bell & Associates, Inc.",Sr. Electrical Engineer  $110-155k plus bonus,11041,3.0,3,6666,8750,11041
1357,Century Group,Senior Associate Internal Audit,11041,,3,4800,7916,11041
1358,NBCUniversal,"Director, Affiliate Marketing",11041,18.0,9,4375,7500,12291
1359,Aston Carter,Lifecycle & Growth Marketing Manager,11041,24.0,3,3200,5833,11041
1360,Scion Staffing,Human Resources Director,11041,34.0,9,3680,5440,11041
1361,Eliassen Group,Senior Financial Analyst,11040,15.0,2,11040,11040,11200
1362,Javidan Wellness Center,Nurse Practitioner,11040,,1,11040,11040,11040
1363,"Josephine's Professional Staffing, Inc.",Civil Structural Engineer,11040,,1,11040,11040,11040
1364,Links Technology Solutions,Sr Database Design Analyst ,11040,102.0,1,11040,11040,11040
1365,West Yost,Electrical Engineer (Power Distribution & Control Systems),11035,4.0,4,10139,11035,13416
1366,GSA,Supervisory Operations Coordinator,11030,,5,6319,8903,11409
1367,Amazon,Business Intelligence Engineer,11025,59.0,56,2720,11404,24479
1368,Amazon,"BIE, NA On Road Staffing, NA On Road Staffing",11025,2.0,56,2720,11404,24479
1369,Cambia Health Solutions,Machine Learning Scientist I,11020,32.0,2,11020,11020,11020
1370,Cambia Health Solutions,Machine Learning Scientist I,11020,31.0,2,11020,11020,11020
1371,Scion Staffing,Managing Director,11020,2.0,9,3680,5440,11041
1372,lululemon,"Senior Business Analyst, People Systems (Talent & Learning) * Hybrid * Seattle",11016,36.0,13,3040,3520,17266
1373,Amazon,"Systems Development Engineer I, DAX Team",11012,48.0,56,2720,11404,24479
1374,Paychex,Enterprise Project Manager,11012,127.0,10,3040,3040,11012
1375,County of San Diego,Investment Officer,11007,10.0,1,11007,11007,11007
1376,Metropolitan Transportation Authority,"Desk Superintendent, Rail Control Center",10958,4.0,15,5013,9106,13508
1377,"Milestone Technologies, Inc.",Event Program Manager,10937,6.0,21,3200,6458,14583
1378,Connection,Pega Solutions Architect,10929,,1,10929,10929,10929
1379,"D3 Air and Space Operations, Inc.",Technical Security and Signals Countermeasures Practitioner,10920,,1,10920,10920,10920
1380,Insight Global,Sr Data Engineer,10920,135.0,83,1,7041,17600
1381,Wollborg Michelson Recruiting,Dental Consultant,10880,6.0,1,10880,10880,10880
1382,Matlen Silver,"Full Stack .NET Developer (TX, NC, ATL, VA) - W2 ONLY, NO C2C",10880,,5,4320,10720,11520
1383,Aditi Consulting,Legal Counsel,10880,3.0,7,4320,6880,10880
1384,NYU Langone Health,"Per Diem Nurse Practitioner or Physician Assistant - Interventional Pulmonology - 10hr days, Monday-Friday",10880,1.0,40,1754,5920,27500
1385,Noom,Customer Success Manager,10875,1420.0,7,10875,18750,24000
1386,Redis,Regional Account Executive - Austin,10875,75.0,1,10875,10875,10875
1387,Chipotle Mexican Grill,Manager Learning & Development,10875,96.0,2,4800,4800,10875
1388,O'Reilly Auto Parts,Senior Software Engineer,10875,182.0,2,3360,3360,10875
1389,ZEISS Group,"Regional Sr. Environmental, Health, & Safety Manager",10845,,4,8170,10845,18750
1390,ChargePoint,Staff Embedded Software QA Engineer,10838,8.0,1,10838,10838,10838
1391,Carollo Engineers,Senior Water/Wastewater Engineer,10833,,5,10833,13333,14583
1392,Carollo Engineers,Senior Design Engineer – Water Infrastructure,10833,1.0,5,10833,13333,14583
1393,BELLA+CANVAS,Network Engineer,10833,,1,10833,10833,10833
1394,BlueWater Federal Solutions,Network Engineer,10833,8.0,1,10833,10833,10833
1395,CallMiner,Senior Software Developer,10833,101.0,1,10833,10833,10833
1396,Control Risks,Hardware Security Analyst,10833,24.0,1,10833,10833,10833
1397,Elevate Digital,Senior Data Engineer,10833,,2,10833,10833,12500
1398,First Impression Recruiting,Machine Maintenance Manager,10833,,1,10833,10833,10833
1399,FlowWest,Senior Water Resources Engineer,10833,,2,10833,10833,10833
1400,FlowWest,Senior Water Resources Engineer,10833,,2,10833,10833,10833
1401,Gen II Fund Services,Fund Accounting Manager,10833,3.0,6,8125,10833,13541
1402,Grey Matter Recruitment,Enterprise Account Executive @ $50M funded eCommerce SaaS Platform ,10833,,1,10833,10833,10833
1403,Harris County,"Manager, Financial Reporting",10833,1.0,2,10833,10833,83202
1404,"Hope Community, Inc.",Director of Finance,10833,6.0,1,10833,10833,10833
1405,IT Motives,Windows Desktop Engineer,10833,37.0,1,10833,10833,10833
1406,Interfuse Staffing,Site Superintendent,10833,3.0,1,10833,10833,10833
1407,Jonathan Edward Staffing,Tax Manager,10833,1.0,1,10833,10833,10833
1408,LevelUP,Technical Project Manager/Scrum Master,10833,149.0,1,10833,10833,10833
1409,Lux Speed,Controller,10833,22.0,1,10833,10833,10833
1410,Major League Soccer,"Director, Player Relations (Compliance)",10833,47.0,1,10833,10833,10833
1411,Manning Kass,Labor And Employment Attorney,10833,,1,10833,10833,10833
1412,Mission Staffing,Research Assistant (Administrative and Investment Analysis),10833,52.0,8,6250,10833,16666
1413,Phaxis,Accounting Manager/Assistant Controller,10833,23.0,3,8000,10833,14583
1414,Premier Financial Search,Client Accounting Services Manager,10833,2.0,5,8125,10833,13125
1415,Primary Recruiting Services,Director of Supplier Quality,10833,13.0,1,10833,10833,10833
1416,Schuff Steel,Business Development Executive,10833,,1,10833,10833,10833
1417,"The ART, a hotel Denver",Director of Sales,10833,19.0,1,10833,10833,10833
1418,The Emlin Group,Project Manager / Construction Project Manager,10833,6.0,1,10833,10833,10833
1419,The Keller Group,Treasury Manager,10833,12.0,1,10833,10833,10833
1420,Theoria Medical,Nurse Practitioner,10833,,2,10833,10833,18750
1421,WorldBridge Partners - Leaders in Recruiting and Executive Search,Procurement Manager,10833,34.0,1,10833,10833,10833
1422,Wright Technical Services,Senior SAP FI/CO Business Analyst,10833,30.0,1,10833,10833,10833
1423,Lawrence Harvey,Senior Systems Engineer,10833,99.0,2,10000,10000,10833
1424,LinQuest,Data Scientist / Operations Research Analyst,10833,41.0,3,6875,9583,10833
1425,Robert Half,C# Visual Studio Developer,10833,35.0,50,1458,8750,15208
1426,Jobot,Sr. Superintendent,10833,,47,5208,8333,16666
1427,Jobot,Construction Project Manager,10833,1.0,47,5208,8333,16666
1428,Jobot,Assistant Controller,10833,,47,5208,8333,16666
1429,Jobot,Senior Accountant,10833,2.0,47,5208,8333,16666
1430,"TEC Group, Inc.",Industrial Construction Superintendents,10833,2.0,2,6666,6666,10833
1431,City of Hope,Advanced Practice Provider,10824,,13,3680,5120,12160
1432,Cisco,"Product Manager, Partner Performance and Experience",10800,14.0,17,10800,18079,27420
1433,IKEA,ESP Manager,10794,7.0,3,3520,4320,10794
1434,AstraZeneca,"Renal Specialty Sales Specialist - Seattle, WA",10791,6.0,1,10791,10791,10791
1435,Seattle Therapy - Skills for Life,Director of Clinical Services,10786,1.0,1,10786,10786,10786
1436,Northrop Grumman,Software Engineer,10766,45.0,1,10766,10766,10766
1437,Guidehouse,Healthcare Strategy & Facility Planning - Senior Consultant,10766,2.0,4,5904,9362,13670
1438,Treasury Wine Estates,HRIS Analyst,10750,3.0,1,10750,10750,10750
1439,the LEGO Group,Entertainment Production Manager,10750,125.0,3,3360,4000,10750
1440,FleishmanHillard,"Research Director/Vice President - Insights + Analytics, True Global Intelligence (Hybrid)",10720,2.0,1,10720,10720,10720
1441,Matlen Silver,Mulesoft Developer - Onsite in Plano TX - No C2C,10720,9.0,5,4320,10720,11520
1442,Rang Technologies Inc,Cloud Architect,10720,15.0,3,5280,10720,12000
1443,T-Stone Technologies,oracle SCM TECHNO CLOUD FUNCTIONAL,10720,,1,10720,10720,10720
1444,"Pinnacle Group, Inc.",SAP LE/SD/MM Consultant  ,10720,9.0,6,5208,9920,11360
1445,"Pinnacle Group, Inc.",SAP Logistics Execution - 101955,10720,,6,5208,9920,11360
1446,Stanford Health Care,Relief Radiology Technologist - 8HR Rotating,10720,,7,4640,9760,15040
1447,Flexton Inc.,Sr. Data Engineer,10720,39.0,3,9120,9600,10720
1448,Project Partners,Senior Public Works Project Manager,10720,2.0,4,9120,9120,12160
1449,Eclaro,Master Data Specialist,10720,8.0,2,8320,8320,10720
1450,Arch Staffing & Consulting,Pharmacist,10720,2.0,3,7000,7500,10720
1451,TekWissen ®,Cloud Engineer ,10720,53.0,10,3680,7200,15360
1452,Aditi Consulting,Senior Backend Developer (Java),10720,,7,4320,6880,10880
1453,US Tech Solutions,Business Analyst V,10720,99.0,6,3840,6720,10720
